"Pitch_angle","Pitch_angle_std","Hub_temperature","Hub_temperature_std","Generator_converter_speed","Generator_converter_speed_std","Generator_speed","Generator_speed_std","Generator_bearing_1_temperature","Generator_bearing_1_temperature_std","Generator_bearing_2_temperature","Generator_bearing_2_temperature_std","Generator_stator_temperature","Generator_stator_temperature_std","Gearbox_bearing_1_temperature","Gearbox_bearing_1_temperature_std","Gearbox_bearing_2_temperature","Gearbox_bearing_2_temperature_std","Gearbox_inlet_temperature","Gearbox_inlet_temperature_std","Gearbox_oil_sump_temperature","Gearbox_oil_sump_temperature_std","Nacelle_angle","Nacelle_temperature_std","Absolute_wind_direction","Outdoor_temperature_std","Grid_frequency","Grid_frequency_std","Rotor_speed","Rotor_speed_std","Rotor_bearing_temperature","Rotor_bearing_temperature_std","Nacelle_angle_c","AbsWindSin","AbsWindCos","Y"
-1,0,15,0,1050.4301,30.32,1051.37,30.379999,41.299999,0.38999999,40.099998,0.27000001,61.139999,0.57999998,57.619999,0.15000001,60.689999,0.18000001,52.790001,0.090000004,54.490002,0.059999999,82.290001,0.2,77.290001,0.079999998,50,0.0099999998,9.9799995,0.28999999,29.1,0,82.290001,0.975496162526682,0.220016446875492,119.89
44.98,0,26,0,20.49,29.610001,18.27,30.540001,41.41,0.050000001,42.040001,0.029999999,53.77,0.1,46.610001,0.059999999,50.150002,0.12,47.779999,0.75,52.240002,0.31999999,8.7600002,0.029999999,45.549999,0.25999999,50.009998,0.0099999998,0.15000001,0.31,32.849998,0.029999999,8.7600002,0.713861823989607,0.70028658151519,-1.35200011
-1,0,30.99,0.050000001,1283.9,160.53,1284.9301,160.78999,47.669998,0.37,43.73,0.25,62.110001,0.61000001,64.75,0.36000001,67.690002,0.46000001,57.610001,0.22,59.060001,0.18000001,263.39001,0.15000001,258.84,0.12,50,0.0099999998,12.21,1.54,40.25,0.07,263.39001,-0.981090517443334,-0.193549468050861,283.944011
-1,0,31,0,926.52002,1.55,926.92999,1.55,45.950001,0.38999999,45.34,0.31999999,63.91,0.68000001,59.57,0.28,60.240002,0.55000001,57.099998,0.1,58.360001,0.059999999,314.98001,0.22,323.92001,0.039999999,49.98,0.0099999998,8.79,0.02,38.5,0,314.98001,-0.588914138730505,0.808195605780747,-10.08600022
-1,0,29,0,943.95001,15.62,944.52002,15.67,42.02,0.23,38.59,0.25,54,0.74000001,53.57,0.16,53.73,0.25,48.23,0.090000004,49.150002,0.090000004,151.44,0.050000001,139.42,0.11,49.990002,0.02,8.96,0.15000001,33.68,0.050000001,151.44,0.650509141939223,-0.759498424128382,64.5160011
-1,0,18.98,0.16,1066.55,62.669998,1067.42,62.77,43.599998,0.38,39.810001,0.23999999,61.580002,0.57999998,60.720001,0.34999999,63.709999,0.49000001,54.91,0.14,56.779999,0.090000004,256.81,0.25999999,242.11,0.039999999,50.049999,0.0099999998,10.14,0.60000002,32.77,0.029999999,256.81,-0.883847285787029,-0.467775560933768,129.515
-1,0,20,0,942.16998,13.22,942.46997,13.25,40.459999,0.91000003,38.310001,0.51999998,59.82,0.89999998,58.93,0.41,61.689999,0.60000002,55.66,0.13,57.549999,0.17,211.81,0.95999998,206.02,0.18000001,49.98,0.0099999998,8.9499998,0.13,34.73,0.079999998,211.81,-0.438684858383714,-0.898640971147466,68.003
-1.01,0,13,0.02,1672.63,5.9400001,1674.76,5.96,42.200001,0.23999999,33.740002,0.12,63.48,0.52999997,65.010002,0.44,70.410004,0.23999999,49.169998,0.25,57.419998,0.27000001,166.81,0.23,161.23,0.07,50.040001,0.0099999998,15.94,0.059999999,27.889999,0.090000004,166.81,0.321769986684158,-0.946817868266794,1055.318978
44.990002,0,32,0,119.68,6.6399999,118.89,6.6300001,45.82,0.050000001,44.790001,0.090000004,57.549999,0.19,45.580002,0.25999999,45.34,0.2,43.470001,0.07,44.400002,0.11,26.32,0.039999999,33.5,0.079999998,49.990002,0.0099999998,1.12,0.059999999,32.709999,0.029999999,26.32,0.551936985312058,0.833885822067168,-2.74899989
-1,0,21,0,1649.51,55.439999,1651.3101,55.540001,43.860001,0.60000002,36.169998,0.5,62.560001,0.58999997,65.169998,1.16,69.489998,0.38999999,55.02,1.85,56.439999,0.67000002,262.29001,0.83999997,263.01001,0.02,50.009998,0.0099999998,15.72,0.52999997,37.790001,0.039999999,262.29001,-0.992567427976831,-0.121695936330914,632.852978
0.25999999,1.03,12.19,0.039999999,1797.13,9.6599998,1799.14,9.6800003,26.76,0.31,33.650002,0.15000001,62.32,0.34999999,71.220001,0.16,71.790001,0.1,32.560001,0.23,50.16,0.090000004,229.37,0.050000001,227.66,0.02,49.970001,0.02,17.129999,0.090000004,32.200001,0,229.37,-0.739161063402456,-0.673528709373067,1887.50189
89.980003,0,13,0,4.0500002,0.0099999998,0.039999999,0.28999999,18.84,0.039999999,11.5,0,23.33,0.090000004,20.969999,0.090000004,25.09,0.02,22.860001,1.21,28.35,0.17,310.59,0,307.16,0.1,49.990002,0.0099999998,0,0,14.2,0,310.59,-0.796951813688766,0.604042884784008,-1.34099989
-1.01,0,15,0,1790.14,69.239998,1792.16,69.370003,36.5,1.28,33.73,0.64999998,61.27,1.03,61.740002,2.1500001,71.43,0.25,44.360001,5.2600002,56.59,0.92000002,260.10001,1.1799999,257.01999,0.13,49.98,0.0099999998,17.07,0.66000003,32.23,0.050000001,260.10001,-0.974448488950689,-0.224611091404052,1117.964
-1.01,0,20,0,1068.24,70.529999,1068.77,70.639999,44.66,0.31999999,41.369999,0.20999999,63.23,0.54000002,58.610001,0.20999999,61.060001,0.33000001,54.490002,0.14,56.18,0.079999998,272.17001,0.17,264.87,0.15000001,49.990002,0.0099999998,10.15,0.67000002,32.490002,0.039999999,272.17001,-0.995994383932746,-0.0894158105394685,129.46
-1,0,23.48,0.41,1774.49,49.650002,1776.37,49.75,34.939999,0.54000002,36.099998,0.23,59.709999,0.34999999,65.190002,1.03,70.32,0.16,52.009998,2.8299999,55.720001,0.44,222.78,1.37,220.07001,0.02,50,0.0099999998,16.91,0.47999999,38.48,0.11,222.78,-0.643723163138469,-0.765258446042253,1031.129989
-1,0,22.719999,0.38,1375.8101,115,1376.9301,115.2,45.110001,0.57999998,42.139999,0.34999999,62.009998,0.62,64.959999,0.38,68.050003,0.50999999,57.150002,0.25,58.68,0.1,248.03,0.41999999,241.00999,0.20999999,50,0.0099999998,13.09,1.1,36.040001,0.079999998,248.03,-0.874704224470322,-0.48465711559181,348.041
-1,0.0099999998,21,0,1798.08,3.8199999,1800.17,3.8399999,34.25,0.31,33.759998,0.13,62.59,0.67000002,63.919998,0.28,70.669998,0.1,45.509998,0.13,54.099998,0.19,190.95,0.12,188.37,0.090000004,49.950001,0.0099999998,17.139999,0.039999999,37.599998,0,190.95,-0.145565026779061,-0.989348686247074,1326.095
-1,0,31,0.0099999998,926.96997,1.3099999,927.09998,1.3099999,44.709999,0.63999999,46.110001,0.44,64.239998,0.69,53.200001,0.059999999,52.509998,0.090000004,49.189999,0.090000004,50.41,0.050000001,165.71001,0.81999999,157.28999,0.090000004,49.98,0.0099999998,8.8000002,0.0099999998,34.759998,0.039999999,165.71001,0.386067210718684,-0.922470654713685,10.07699967
-0.92000002,0.41999999,18,0,1795.63,15.22,1797.6,15.25,31.58,0.44999999,37.919998,0.25,61.18,0.73000002,69.760002,0.61000001,73.730003,0.30000001,42.599998,0.25,54.07,0.27000001,208.50999,0.1,210.67999,0.050000001,49.970001,0.0099999998,17.120001,0.15000001,35.139999,0.059999999,208.50999,-0.510242591645611,-0.86003052136001,1322.399
-1,0,23.02,0.1,1172.9,32.18,1173.55,32.220001,44.099998,0.34999999,42.330002,0.2,63,0.56,54.799999,0.1,56.130001,0.17,46.049999,0.11,47.450001,0.17,46.389999,0.18000001,50.98,0.059999999,49.990002,0.0099999998,11.15,0.31,29.190001,0.1,46.389999,0.776926239857518,0.629591627819858,189.245
-1.01,0,16,0,1043.72,78.040001,1044.35,78.190002,45.25,0.30000001,42.470001,0.28999999,64.480003,0.56,60.02,0.23999999,62.75,0.22,56.5,0.11,58.27,0.11,55.950001,0.15000001,66.970001,0.18000001,50.029999,0.0099999998,9.9200001,0.74000001,30.18,0.0099999998,55.950001,0.920300147768466,0.391213034058606,118.779
-1,0,24,0,954.96997,436.73999,955.09003,437.45001,44.049999,0.12,44.16,0.11,59.93,0.30000001,51.720001,0.68000001,52.470001,0.41999999,48.25,0.25999999,49.41,0.13,5.46,0.11,351.51999,0.19,49.990002,0.0099999998,9.0699997,4.1599998,29.870001,0.079999998,5.46,-0.147464343092979,0.989067372587002,66.0670011
44.990002,0,29,0,2.99,0.0099999998,0,0,46.27,0.090000004,44.310001,0.079999998,56.43,0.1,47.830002,0.079999998,51.040001,0.11,48.669998,0.14,53.360001,0.2,252.42,0.029999999,29.76,0.039999999,50,0.0099999998,0,0,33.689999,0.059999999,252.42,0.496368025395377,0.868112195148239,-1.396
-1,0,26.01,0.07,1360.3199,63.299999,1361.1,63.389999,44.060001,0.57999998,42.810001,0.25999999,60.34,0.64999998,64.639999,0.20999999,67.389999,0.11,56.98,0.19,58.290001,0.15000001,186.56,0.44999999,188.64,0.07,50.02,0.0099999998,12.94,0.61000001,34.939999,0.1,186.56,-0.150225589120756,-0.988651744737914,329.836011
-1,0,13,0,1768.12,11.83,1769.98,11.86,42.889999,0.18000001,39.209999,0.07,64.449997,0.52999997,62.919998,0.5,69.949997,0.27000001,50.220001,0.13,55.599998,0.1,241.44,0.15000001,236.24001,0.1,49.990002,0.0099999998,16.85,0.11,31.34,0.050000001,241.44,-0.83137273133172,-0.55571519827879,792.297989
-1,0,25,0.02,1656.95,31.35,1658.8,31.4,41.310001,0.61000001,39.59,0.30000001,59.52,0.76999998,66.129997,0.28,69.419998,0.31,54.299999,0.28,55.459999,0.31,343.51001,1.0599999,348.23999,0.07,50.009998,0.0099999998,15.79,0.30000001,31.51,0.1,343.51001,-0.203812794577347,0.979009879810501,640.432
-1,0,23.379999,0.40000001,1230.02,23.16,1230.9,23.209999,45.189999,0.47,42.209999,0.31999999,61.869999,0.62,64.169998,0.090000004,68.120003,0.13,58.439999,0.1,59.849998,0.059999999,217.28999,0.27000001,226.7,0.039999999,49.990002,0.0099999998,11.7,0.22,35.610001,0.02,217.28999,-0.72777275765721,-0.685818352927376,226.810011
-1.01,0,18,0,1158.8101,26.559999,1159.72,26.59,42.900002,0.41,39.77,0.23,60.439999,0.58999997,60.700001,0.079999998,64.190002,0.17,54.880001,0.12,56.369999,0.079999998,291.92999,0.31,312.91,0.0099999998,50.029999,0.0099999998,11.02,0.25,29.91,0.090000004,291.92999,-0.732424079426212,0.680848711445257,181.6
-1,0,13,0,1152.17,94.879997,1153.26,95.080002,44.02,0.28999999,41.110001,0.18000001,64.709999,0.51999998,58.27,0.47999999,61.259998,0.75999999,49.639999,0.13,51.25,0.1,147.05,0.14,152.03,0.090000004,49.990002,0.0099999998,10.96,0.91000003,26.15,0.090000004,147.05,0.469009188174331,-0.883193286550603,180.247
-1,0,22,0,1694.0699,87.959999,1695.87,88.099998,44.439999,0.44,41.09,0.090000004,62.060001,0.69999999,66.709999,0.38999999,71.290001,0.20999999,52.720001,0.40000001,58.759998,0.27000001,199.73,0.079999998,201.56,0.17,49.990002,0.0099999998,16.139999,0.83999997,37.810001,0.029999999,199.73,-0.367475356588233,-0.930033258706564,739.541967
-1,0,27,0,926.53003,0.47,926.92999,0.40000001,41.630001,0.66000003,41.470001,0.43000001,59.880001,0.79000002,56.32,0.07,57.950001,0.039999999,52.919998,0.079999998,54.400002,0.07,243.45,0.34,234.55,0,50.009998,0.0099999998,8.79,0.0099999998,34.470001,0.02,243.45,-0.814621967227469,-0.579992284871487,42.1089989
-1.01,0,22,0,1681.97,68.510002,1683.37,68.629997,43.869999,0.40000001,38.970001,0.14,64.110001,0.66000003,61.619999,0.91000003,69.139999,0.73000002,48.759998,1.34,55.779999,0.34999999,55.950001,1.62,59.099998,0.22,49.98,0.0099999998,16.02,0.66000003,35.799999,0.039999999,55.950001,0.858064887797673,0.513541282010285,697.643
-1,0,29,0,926.59003,0.41999999,926.90002,0.36000001,44.549999,0.38,43.310001,0.25,62.610001,0.56,56.630001,0.1,57.23,0.17,54.450001,0.079999998,55.599998,0.050000001,89.980003,0.15000001,103.66,0.050000001,50,0.0099999998,8.79,0.0099999998,35.709999,0.079999998,89.980003,0.971714227441322,-0.236159819165145,-3.233
-1,0,24,0,1717.6801,40.720001,1719.51,40.779999,43.610001,0.5,40.900002,0.31999999,58.75,0.87,66.379997,0.81,69.260002,0.69999999,54.139999,0.28999999,55.560001,0.44999999,229.64,0.28,247.28,0.039999999,50,0.0099999998,16.370001,0.38999999,31.879999,0.19,229.64,-0.92240332663391,-0.38622804534976,720.490022
-1,0,23.18,0.31,1443.51,192.5,1444.5601,192.82001,46.040001,0.2,42.130001,0.1,64.769997,0.55000001,58.93,0.93000001,64.790001,1.66,48.93,0.54000002,55.689999,0.13,7.6599998,0.18000001,8.4300003,0.079999998,49.959999,0.0099999998,13.74,1.84,36.09,0.059999999,7.6599998,0.146600995475688,0.989195707696681,407.572989
-1,0,24,0.029999999,1728.97,116.85,1730.65,117.03,40.18,0.68000001,37.540001,0.20999999,59.849998,0.57999998,63.900002,0.56999999,69.379997,0.38,49.889999,0.28999999,55.700001,0.12,240.34,0.58999997,237.8,0.050000001,49.990002,0.0099999998,16.48,1.12,39.200001,0.059999999,240.34,-0.846193166127564,-0.53287627607073,811.152011
-1,0,24,0,1232.95,45.529999,1233.59,45.610001,40.34,0.36000001,39.439999,0.15000001,58.400002,0.38999999,60.740002,0.55000001,64.769997,0.69,56.150002,0.30000001,57.959999,0.15000001,260.10001,0.77999997,266.73999,0.039999999,50.049999,0.0099999998,11.72,0.44,34.16,0.050000001,260.10001,-0.998381750667787,-0.0568672131682586,229.791
-1,0,26,0,1066.12,27.629999,1066.92,27.690001,46.689999,0.23999999,43.27,0.22,64.900002,0.47,60.450001,0.28,62.98,0.34,56.02,0.17,57.57,0.12,285.34,1.77,286.85001,0.02,50.009998,0.02,10.13,0.25999999,34.439999,0.039999999,285.34,-0.95706685462751,0.289867272684249,127.612
0.27000001,1.77,15,0,1780.28,19.620001,1782.83,19.67,36.779999,0.5,32.369999,0.16,59.790001,0.52999997,69.699997,0.090000004,71.110001,0.13,42.509998,0.70999998,51.41,0.13,267.78,0.50999999,274.31,0,50.040001,0.0099999998,16.98,0.19,33.5,0.07,267.78,-0.997172032080663,0.0751527673217728,958.695011
44.990002,0,23.030001,0.14,43.119999,6.1799998,42.009998,6.1900001,37.610001,0.039999999,38.669998,0.13,56.810001,0.17,43.25,0.13,46.02,0.07,42.599998,0.44,48.110001,0.13,279.85999,0.15000001,314.19,0.029999999,50,0.0099999998,0.40000001,0.059999999,29.33,0.039999999,279.85999,-0.71703227499544,0.697039967731308,-2.903
44.990002,0,30,0,52.919998,21.99,51.880001,22.08,39.310001,0.090000004,38.220001,0.029999999,42.419998,0.039999999,45.360001,0.11,46.75,0.02,45.700001,0.75999999,48.27,0.07,89.980003,0.090000004,78.349998,0.44,50,0.0099999998,0.47,0.23999999,32.700001,0.02,89.980003,0.979399395989399,0.201932719328989,-1.528
-1,0,31,0,1332.6801,25.379999,1333.66,25.43,45.689999,0.56999999,43.240002,0.30000001,61.09,0.69999999,64.529999,0.27000001,67.25,0.19,57.200001,0.2,58.459999,0.17,278.76001,0.43000001,286.62,0.090000004,50,0.0099999998,12.68,0.23999999,41,0.0099999998,278.76001,-0.958222792029892,0.286022867677461,304.734
-1.01,0,18,0,960.60999,26.110001,961,26.16,38.380001,0.34999999,38.360001,0.25,59.740002,0.49000001,53.009998,0.15000001,55.150002,0.2,49.959999,0.090000004,51.540001,0.07,196.44,0.22,202.55,0.039999999,49.970001,0.0099999998,9.1199999,0.25,29.1,0.0099999998,196.44,-0.383489523534424,-0.923545226472066,73.0960011
-1,0,18,0,1691.59,152.64,1693.38,152.92999,42.639999,0.62,40.41,0.33000001,61.029999,0.88999999,67.709999,1.6,71.309998,1.58,57.150002,0.64999998,59.349998,0.58999997,48.27,0.77999997,44.360001,0.2,50.049999,0.0099999998,16.120001,1.46,33.23,0.050000001,48.27,0.699164386501594,0.714960950435651,753.259
1.73,5.71,20,0,1533.63,722.09998,1535.01,722.87,37.889999,0.47,36.02,0.40000001,60.869999,1.04,62.580002,1.51,65.720001,1.42,50.48,5.3899999,52.66,0.66000003,232.69,0.23999999,233.83,0.059999999,50.009998,0.0099999998,14.6,6.9200001,36.509998,0.19,232.69,-0.807269441917726,-0.59018306324889,581.845989
-1,0,26,0,1686.63,111.14,1688.05,111.31,42.549999,0.41,41.52,0.14,59.75,0.50999999,66.330002,0.44999999,70.050003,0.43000001,55.860001,0.25999999,59.66,0.17,38.389999,0.76999998,48.720001,0.30000001,50,0.0099999998,16.07,1.0599999,36.57,0.079999998,38.389999,0.75149448328732,0.659739373986973,700.216967
44.98,0,14,0,146.58,26.690001,145.27,26.73,29.02,0.029999999,26.629999,0.1,36.439999,0.16,38.400002,0.11,39.240002,0.1,39.07,0.12,40.52,0.1,207.42,0.079999998,219.16,0.090000004,50.009998,0.0099999998,1.37,0.25,20.200001,0,207.42,-0.631488135373173,-0.775385539511096,-4.40999989
44.98,0,26,0,96.660004,9.2700005,95.589996,9.29,48.290001,0.079999998,47.540001,0.1,58.02,0.13,47.240002,0.039999999,48.290001,0.079999998,48.16,0.050000001,49.220001,0.07,91.07,0.029999999,74.699997,0.31,49.990002,0.0099999998,0.89999998,0.090000004,30.799999,0.0099999998,91.07,0.964557404641436,0.263873100469481,-2.078
44.98,0,9,0,90.290001,13.29,88.309998,13.34,24.629999,0.1,20.91,0.07,31.5,0.1,29.040001,0.11,31.17,0.050000001,30.620001,1.14,33.209999,0.1,73.510002,0.039999999,84.349998,0.22,49.98,0.0099999998,0.82999998,0.13,14.19,0,73.510002,0.995141860456837,0.0984513969758959,-2.694
-1,0,21.01,0.050000001,1265.6,108.58,1266.49,108.73,46.209999,0.38999999,43.419998,0.25,64.279999,0.63999999,60.209999,0.47,63.02,0.80000001,53.75,0.25999999,55.189999,0.2,154.73,0.23999999,155.11,0.079999998,49.990002,0.0099999998,12.04,1.04,31.83,0.079999998,154.73,0.420877497910453,-0.907117485088142,263.528
22.84,22.870001,22,0,498.12,135.55,497.63,135.5,45.549999,0.30000001,44.639999,0.31,64.57,0.61000001,56.669998,0.22,58.040001,0.30000001,54.509998,0.090000004,56.029999,0.090000004,228.27,0.12,231.99001,0.13,49.990002,0.0099999998,4.73,1.26,35.830002,0.039999999,228.27,-0.787903395884145,-0.61579886225474,-2.947
10.99,5.52,18,0,1799.22,31.139999,1801.46,31.209999,31.139999,0.13,38.169998,0.090000004,72.459999,0.66000003,74.269997,1.52,73.989998,1.12,48.860001,3.3099999,56.470001,0.49000001,259,0.19,255.36,0.029999999,49.990002,0.0099999998,17.16,0.30000001,30.969999,0.059999999,259,-0.96753295706163,-0.25274488520953,2200.276
-1,0,28.469999,0.41999999,1646.99,42.259998,1648.5699,42.330002,45.549999,0.44999999,41.939999,0.18000001,63.810001,0.57999998,65.610001,0.31999999,69.93,0.33000001,50.59,0.12,56.490002,0.12,204.12,0.14,209.22,0.1,50,0.0099999998,15.69,0.41,38.560001,0.050000001,204.12,-0.488164336697669,-0.872751728945022,626.495011
-1,0,22,0,1517.84,59.869999,1519.11,59.970001,46.639999,0.54000002,43.23,0.28999999,63.759998,0.74000001,67.379997,0.36000001,70.449997,0.28999999,57.119999,0.20999999,59.720001,0.22,226.07001,0.28,226.75999,0.02,49.970001,0.0099999998,14.45,0.56999999,35.049999,0.1,226.07001,-0.728490426214854,-0.685055982320642,479.117
-1,0,23,0,926.47998,0.99000001,926.92999,0.98000002,45.009998,0.23,43.75,0.25999999,64.980003,0.56999999,58.650002,0.14,60.130001,0.2,56.650002,0.15000001,58.419998,0.059999999,99.860001,1.37,97.290001,0.050000001,50,0.0099999998,8.79,0.0099999998,33.650002,0.039999999,99.860001,0.991916602225655,-0.126891505740581,5.88600022
-1,0,35,0,1791.9301,51.540001,1792.85,51.610001,44.59,0.58999997,44.310001,0.16,62.310001,1.11,67.339996,1.25,70.709999,0.64999998,52.459999,0.58999997,57.529999,0.41999999,193.14999,0.55000001,193.47,0.1,50.07,0.0099999998,17.07,0.49000001,41.68,0.1,193.14999,-0.232936200179235,-0.972492018808411,1114.136
-1.01,0,13,0,1386.9399,69.290001,1388.3199,69.440002,46.950001,0.27000001,39.290001,0.14,64.660004,0.52999997,64.519997,0.31999999,68.379997,0.38999999,57.849998,0.15000001,59.57,0.07,246.92999,0.090000004,267.89999,0,50,0.0099999998,13.2,0.66000003,27.4,0.039999999,246.92999,-0.999328387383107,-0.0366438831222639,357.005989
-1,0,20,0,1343.8199,152.52,1345.11,152.78999,42.91,0.49000001,38.099998,0.44,60.32,0.54000002,64.059998,0.55000001,67.330002,0.74000001,56.799999,0.23999999,58.279999,0.16,220.59,0.64999998,225.3,0.11,50.009998,0.0099999998,12.79,1.46,35.099998,0.029999999,220.59,-0.710799473872992,-0.703394702810504,319.320011
2.45,2.9100001,15,0,1798.4399,19.99,1800.71,20.040001,26.799999,0.12,32.98,0.050000001,63.380001,0.5,72.959999,0.25,72.019997,0.11,35.09,0.87,49.810001,0.13,195.34,0.0099999998,200.08,0.050000001,49.98,0.0099999998,17.15,0.2,33.099998,0,195.34,-0.343331867921616,-0.939214154742918,1991.353
-1,0,27,0.02,1041.76,81.93,1042.33,82.050003,44.009998,0.47,42.639999,0.34999999,60.889999,0.63,62.240002,0.20999999,64.510002,0.33000001,57.830002,0.090000004,59.299999,0.079999998,222.78,0.44,231.02,0.23999999,49.990002,0.0099999998,9.8999996,0.77999997,37.599998,0.02,222.78,-0.777365588363546,-0.629049077599036,114.544
-1.01,0,15,0,1787.21,16.08,1789.4,16.129999,38.93,1.03,35.57,0.44,62.66,0.83999997,61.450001,1.41,71.040001,0.19,43.830002,0.88999999,55.669998,0.55000001,207.42,1.54,200.03999,0.039999999,49.98,0.0099999998,17.040001,0.16,33.990002,0.090000004,207.42,-0.342675925166131,-0.939453676511799,940.193
-1.01,0,20.93,0.18000001,1161.37,114.69,1161.9399,114.87,43.93,0.43000001,42.639999,0.25,62.310001,0.56,61.400002,0.25999999,64.760002,0.38999999,56.110001,0.17,57.98,0.090000004,31.809999,0.2,32.23,0.70999998,50,0.0099999998,11.04,1.1,33.299999,0.0099999998,31.809999,0.533319268710662,0.845914036780289,186.627011
-1.01,0,20,0,1729.29,85.879997,1731.5,86.059998,38.459999,0.77999997,36.139999,0.25999999,60.48,0.47999999,65.610001,1.67,70.75,0.94999999,50.200001,2.6700001,57.599998,0.72000003,196.44,0.31,199.77,0.079999998,50.009998,0.0099999998,16.48,0.81999999,37.509998,0.039999999,196.44,-0.338245229815732,-0.941058002732511,794.563989
44.98,0,14,0,130.58,9.1999998,129.31,9.2299995,30.290001,0.14,25.67,0.11,35.419998,0.20999999,34.209999,0.029999999,34.799999,0.079999998,34.900002,0.02,35.950001,0.029999999,63.639999,0,55.080002,0.02,50,0.0099999998,1.22,0.090000004,19.4,0.029999999,63.639999,0.819952129307102,0.572432096972862,-3.772
-1,0,18,0,1488.62,36.740002,1490.48,36.810001,39.110001,0.66000003,36.380001,0.47999999,57.68,0.94,59.75,1.9,67.190002,0.77999997,48.77,3.6600001,56.650002,0.99000001,198.64,1.0700001,200.09,0.050000001,49.990002,0.0099999998,14.18,0.34999999,33.32,0.0099999998,198.64,-0.343495786485356,-0.93915421772295,448.009
89.989998,0,28,0,3.99,3.3699999,5.1900001,6.1900001,43.25,0.090000004,41.869999,0.17,59.860001,0.14,45.919998,0.16,50.790001,0.2,42.84,0.47,51.77,0.18000001,242.95,0.56999999,257.42001,0.12,49.990002,0.0099999998,0,0,32.830002,0.079999998,242.95,-0.975992886850724,-0.2178023985561,-2.19899989
89.980003,0.69999999,12.85,0.17,11.08,5.3600001,7.79,6.6500001,46.59,0.30000001,36.200001,0.039999999,60.880001,0.029999999,58.689999,0.5,61.950001,0.69999999,51.740002,0.75,56.82,0.22,294.17999,0.18000001,320.67001,0,50.02,0.0099999998,0.0099999998,0.059999999,28.91,0.15000001,294.17999,-0.633785832570174,0.77350857683243,-1.869
-1.01,0,8.0100002,0.079999998,950.35999,16.84,950.33002,16.879999,27.76,0.23,26.85,0.37,48.130001,0.54000002,43.580002,0.23999999,42.360001,0.31999999,33.830002,0.12,36.029999,0.30000001,233.75999,0.12,223.78,0.079999998,49.990002,0.0099999998,9.0200005,0.16,17.709999,0,233.75999,-0.691891189859945,-0.722001787666893,63.4160011
89.980003,0,22,0,3.1700001,0.0099999998,0,0.18000001,37.09,0.1,37.869999,0.090000004,51.799999,0.11,41.57,0.14,46.450001,0.12,42.619999,0.14,48.880001,0.18000001,79,0.090000004,38.5,0.059999999,49.990002,0.0099999998,0,0,28.23,0.059999999,79,0.62251463663762,0.782608156852414,-4.44300011
89.980003,0,7,0,4.0100002,0.02,0.029999999,0,6.48,0.02,2.8,0.0099999998,6.8899999,0.02,16.290001,0.1,17.9,0.12,17.77,1.2,23.34,0.14,151.44,0.079999998,152.94,0.02,50,0.0099999998,0,0,5.4000001,0.02,151.44,0.454923310491118,-0.890530617986716,-2.628
-1.01,0,11,0,1276.62,80.379997,1277.8,80.559998,46.119999,0.23999999,38.389999,0.090000004,64.769997,0.49000001,61.919998,0.38999999,66.019997,0.43000001,55.369999,0.20999999,57.23,0.1,84.489998,0.11,86.629997,0.12,49.959999,0.0099999998,12.15,0.76999998,26.74,0.1,84.489998,0.998270740752473,0.0587837405879342,261.812
-1.01,0,8,0,990.89001,43,991.16998,43.099998,36.259998,0.23,35.279999,0.18000001,57.220001,0.41,47.75,0.47,48.810001,0.83999997,39.470001,0.11,40.790001,0.2,158.03,0.16,142.83,0.02,49.990002,0.0099999998,9.4099998,0.41,19.43,0.059999999,158.03,0.604181969914488,-0.796846376179404,89.1889978
-1.01,0,19,0,1398.5601,53.59,1399.8101,53.689999,46.02,0.23999999,39.23,0.30000001,63.509998,0.5,59.990002,1.3200001,66.389999,0.72000003,49.060001,0.56999999,56.759998,0.63,257.89999,0.81,258.98001,0.039999999,50.040001,0.0099999998,13.31,0.50999999,32.700001,0.039999999,257.89999,-0.981560552102873,-0.191151464957772,362.230989
-1,0,26,0,1075.4301,38.869999,1076.02,38.919998,45.98,0.40000001,42.919998,0.25999999,63.189999,0.57999998,60.869999,0.090000004,63.490002,0.25999999,55.630001,0.1,57.279999,0.079999998,37.290001,0.20999999,27.1,0.050000001,49.990002,0.0099999998,10.22,0.37,37,0.0099999998,37.290001,0.455544907233516,0.890212804611127,132.892
-1,0,21,0.02,1112.77,48.610001,1113.4399,48.669998,44.830002,0.17,40.049999,0.28999999,62.970001,0.40000001,56.380001,1.08,63.240002,0.88999999,47.43,0.70999998,56.169998,0.58999997,309.48999,0.50999999,316.13,0.029999999,50.040001,0.0099999998,10.58,0.46000001,34.810001,0.090000004,309.48999,-0.693024453563198,0.720914077240437,155.310011
-1,0,22,0.029999999,1600.6,225.88,1601.67,226.24001,46.68,0.92000002,45.25,0.31999999,62.889999,0.88999999,60.619999,0.93000001,67.760002,0.79000002,47.259998,0.28999999,56.060001,0.41,252.42,0.83999997,253.71001,0.23,50,0.0099999998,15.24,2.1600001,35.830002,0.090000004,252.42,-0.959854311894311,-0.280499019495433,597.356022
-1.01,0,17.110001,0.20999999,926.15997,0.67000002,926.92999,0.66000003,44.029999,0.31,42.880001,0.19,64.800003,0.5,53.490002,0.059999999,54.91,0.11,50.119999,0.11,51.509998,0.050000001,192.05,0.80000001,182.11,0.050000001,50,0.0099999998,8.79,0.02,28.43,0.07,192.05,-0.036818123855356,-0.999321983024376,35.1460011
